activity_id,sid,course_id,course_name,test_type,score,timestamp,academic_year,semester,week
019e3117-c942-7835-9cf6-2042196178c1,019e3117-c81b-7575-9c54-0b97b984a42a,ENG102,Western Literature,Quiz,89.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c943-7ca0-84bf-e8d1a22dafba,019e3117-c81b-7575-9c54-0b97b984a42a,PSYC101,Intro to Psychology,Quiz,92.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c944-7062-81f6-6ef83d839e22,019e3117-c81c-7451-bac3-87b48f4aac0a,CS101,Programming Fundamentals,Quiz,94.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c945-7866-8c42-98e64b4397c0,019e3117-c81c-7451-bac3-87b48f4aac0a,MATH201,Advanced Calculus,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c946-7154-ab43-bdd54c02928a,019e3117-c81c-7451-bac3-87b48f4aac0a,ENG102,Western Literature,Quiz,93.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c947-7fd8-b96a-0d2c13f29e8c,019e3117-c81c-7451-bac3-87b48f4aac0a,PSYC101,Intro to Psychology,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c948-7bd2-b50d-d37080c82f3d,019e3117-c81d-7898-8809-79a2513cb17d,CS101,Programming Fundamentals,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c949-772f-b8bc-0caa1dadb7ff,019e3117-c81d-7898-8809-79a2513cb17d,MATH201,Advanced Calculus,Quiz,88.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94a-7119-b1fc-07467915d77c,019e3117-c81d-7898-8809-79a2513cb17d,ENG102,Western Literature,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94b-7a3b-bd22-ada70d3d590d,019e3117-c81d-7898-8809-79a2513cb17d,PSYC101,Intro to Psychology,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94c-7c4a-8c5e-a781eff2c161,019e3117-c81e-716d-9a07-0b3abcfe6fdc,CS101,Programming Fundamentals,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94d-7edb-b0e5-3a2193f9c70f,019e3117-c81e-716d-9a07-0b3abcfe6fdc,MATH201,Advanced Calculus,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94e-7655-adc9-d0a01301708c,019e3117-c81e-716d-9a07-0b3abcfe6fdc,ENG102,Western Literature,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c94f-7aa9-8370-367d1e216146,019e3117-c81e-716d-9a07-0b3abcfe6fdc,PSYC101,Intro to Psychology,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c950-7b95-86b4-6a84b189ac80,019e3117-c81f-7f1e-bc71-793c45145e68,CS101,Programming Fundamentals,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c951-7e25-80e8-c760a5f5e531,019e3117-c81f-7f1e-bc71-793c45145e68,MATH201,Advanced Calculus,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c952-752b-825d-074a828a73e9,019e3117-c81f-7f1e-bc71-793c45145e68,ENG102,Western Literature,Quiz,85.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c953-7d8d-97d6-83d71f8abbee,019e3117-c81f-7f1e-bc71-793c45145e68,PSYC101,Intro to Psychology,Quiz,89.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c954-7948-9123-f18c0a1d0c8a,019e3117-c820-7fdd-a43d-66cec16fe012,CS101,Programming Fundamentals,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c955-74ed-827e-44c0939ef31c,019e3117-c820-7fdd-a43d-66cec16fe012,MATH201,Advanced Calculus,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c956-759b-811d-f8e07ac210b6,019e3117-c820-7fdd-a43d-66cec16fe012,ENG102,Western Literature,Quiz,95.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c957-7ab8-b7ea-3ad9b80894fc,019e3117-c820-7fdd-a43d-66cec16fe012,PSYC101,Intro to Psychology,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c958-76c1-805c-836a28c30542,019e3117-c821-7b33-b4b8-7a5ccf8d093e,CS101,Programming Fundamentals,Quiz,86.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c959-7d51-b125-e09159c3c2f1,019e3117-c821-7b33-b4b8-7a5ccf8d093e,MATH201,Advanced Calculus,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95a-708f-b3c5-4891789e48cf,019e3117-c821-7b33-b4b8-7a5ccf8d093e,ENG102,Western Literature,Quiz,89.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95b-77fd-9430-0c5ad4baa02c,019e3117-c821-7b33-b4b8-7a5ccf8d093e,PSYC101,Intro to Psychology,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95c-7ad1-8604-b4c4d2025121,019e3117-c822-7bb4-9ba0-e6567ea83f62,CS101,Programming Fundamentals,Quiz,81.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95d-72dc-8669-d6687a5c5aba,019e3117-c822-7bb4-9ba0-e6567ea83f62,MATH201,Advanced Calculus,Quiz,91.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95e-70f4-ac6a-e0acd948b1fe,019e3117-c822-7bb4-9ba0-e6567ea83f62,ENG102,Western Literature,Quiz,82.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c95f-79c4-9da6-8c94fdf81717,019e3117-c822-7bb4-9ba0-e6567ea83f62,PSYC101,Intro to Psychology,Quiz,90.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c960-7e01-8f4e-bf7f4c82d3cc,019e3117-c823-7191-b8b7-cd7e165da241,CS101,Programming Fundamentals,Quiz,83.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c961-79ab-8e00-9c19e1b8b530,019e3117-c823-7191-b8b7-cd7e165da241,MATH201,Advanced Calculus,Quiz,93.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c962-7526-a550-27df134b0b04,019e3117-c823-7191-b8b7-cd7e165da241,ENG102,Western Literature,Quiz,92.0,2026-01-26T00:00:00+00:00,2026,1,4
019e3117-c963-7769-8e25-1ae7cf39d6b6,019e3117-c823-7191-b8b7-cd7e165da241,PSYC101,Intro to Psychology,Quiz,80.0,2026-01-26T00:00:00+00:00,2026,1,4
